,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6,Ch_7,Ch_8,Ch_9,Ch_10,Du_1,Du_2,Du_3,Du_4,Du_5,Du_6,Du_7,Du_8,Du_9,Du_10,En_1,En_2,En_3,En_4,En_5,En_6,En_7,En_8,En_9,En_10,Fi_1,Fi_2,Fi_3,Fi_4,Fi_5,Fi_6,Fi_7,Fi_8,Fi_9,Fi_10,Fr_1,Fr_2,Fr_3,Fr_4,Fr_5,Fr_6,Fr_7,Fr_8,Fr_9,Fr_10,It_1,It_2,It_3,It_4,It_5,It_6,It_7,It_8,It_9,It_10,Po_1,Po_2,Po_3,Po_4,Po_5,Po_6,Po_7,Po_8,Po_9,Po_10,Sp_1,Sp_2,Sp_3,Sp_4,Sp_5,Sp_6,Sp_7,Sp_8,Sp_9,Sp_10
En_9,0.0215157292075168,0.021064193157559516,0.020657266380469965,0.020460760567323426,0.02072099588294911,0.02072555863489728,0.0208600999309035,0.020812344596227394,0.020940113646173084,0.020939617065454302,0.010488464629438702,0.010455714643504652,0.010669465751847934,0.010626537053081767,0.010688773349660098,0.010647699323016697,0.01063133503790765,0.010694381552845647,0.010692373601137782,0.010674218228296561,0.00013940145198012538,5.511513787429169e-05,4.045269486084174e-05,2.9584113491622364e-05,1.7445743808719413e-05,1.0816056428744374e-05,6.990090544295198e-06,4.099666725604739e-06,0.0,2.864446130527896e-06,0.002842723263833207,0.0026975957865977424,0.0027662904250150906,0.002881144478407693,0.002850151487987871,0.0027819876537188487,0.00277474014220268,0.0027941079963112085,0.002768239978883816,0.0027338607059632434,0.006187654162193947,0.006292340512542069,0.006557517239836226,0.006400949642573175,0.006493468178786127,0.006506153298070975,0.006441977075451438,0.006344397892613895,0.0064309976757149865,0.006467990926694568,0.0061736108914276396,0.005922152565122884,0.00573910488483227,0.005706105263357581,0.005719910410798596,0.005691198236974633,0.005752624437325521,0.005739227636419226,0.005719221116534358,0.005718277447197277,0.005988181896668693,0.005843770948303736,0.005782774610426423,0.005763842076901033,0.005759898996369722,0.005729963531986549,0.00563359939850775,0.005582574694242955,0.005629780685470054,0.005686278338520331,0.012493598479517594,0.012023462467542746,0.012162150652409897,0.012272919985897399,0.012288364485345985,0.012047064184676042,0.012103119602615689,0.011988369803506645,0.012017440927139567,0.012009955677568098
En_10,0.02150843979059649,0.02106029701625703,0.02065550212601975,0.020456664843863756,0.02071633962886211,0.02072303565800412,0.0208594419175602,0.020810691646224788,0.020937447169241313,0.020937034424187012,0.010491395357967205,0.010457046310034664,0.010670546534307563,0.010628682309499215,0.010689200720916184,0.010648063677349518,0.010631613276781637,0.010695091926014307,0.010693949126931451,0.010674268936830112,0.00013568887912107001,5.652050887097632e-05,4.121341449934715e-05,2.6193832189215743e-05,1.6549852288905955e-05,1.1740137762509111e-05,9.050830381297047e-06,6.522108628542333e-06,2.864446130527896e-06,0.0,0.002843291705871858,0.0026984198052577117,0.002767203063778591,0.0028833544840313812,0.0028498340021962045,0.0027813163881754647,0.002772727463123147,0.0027920067745185093,0.0027670089950150674,0.0027324370436754694,0.006199998933138607,0.006300016727414669,0.0065672601149804576,0.006409149457173349,0.006501438793222046,0.006515990484585613,0.006450520737098727,0.006353735126133596,0.006439804878244169,0.0064766253362800764,0.006198342284176762,0.005942736027468811,0.005758090722609648,0.005725701034674737,0.005739669942162725,0.0057121700527302255,0.005774329961949701,0.005761116396637121,0.0057410672274299315,0.0057403425278297615,0.005952367072777338,0.005810308788216911,0.0057508841661811656,0.005732600318377219,0.005730163380525935,0.005700771024336977,0.0056041403186090485,0.005553792270115841,0.005600993208967599,0.00565698631320969,0.01252043331816807,0.012041592040406376,0.012179597646156231,0.012288576555874882,0.012304588220466432,0.012062341160195028,0.012119019475517568,0.012003870376645348,0.012033887794055838,0.01202737859814425
Fi_1,0.023210731931780824,0.022765547941213868,0.022342163231798384,0.022116866724678354,0.022385913144424403,0.022491823543712458,0.022600753606812636,0.022547734400076347,0.02266822538982414,0.022697261562774206,0.013686511756705516,0.013913435182093717,0.01420060318459167,0.014157378993521109,0.014285647558325391,0.01425911708674851,0.01426231238935902,0.014334283406765597,0.014330136943096459,0.014317565760475718,0.0028626137230927566,0.003057999888371874,0.0030262345580140816,0.0029331816409966585,0.002853113800766069,0.002863954748339005,0.002818209286616344,0.0028202393904801755,0.002842723263833207,0.002843291705871858,0.0,0.00012933575818058787,0.0001517433737324017,0.00014134635257070062,0.0001357863875640933,0.00015358558137802447,0.00014451001038977992,0.00014057181216351855,0.00014344162239268615,0.0001427060180316166,0.0052180787661185845,0.005656710693880082,0.00598400810300432,0.005855293883724803,0.00596379936424327,0.005977702062016366,0.005953223370663532,0.0059010160178613325,0.005944479278640481,0.0059666948388973125,0.004471454150841679,0.004378808941956242,0.004167799578539924,0.004101766788695475,0.004178291523215169,0.004178132845149792,0.004208164127607523,0.0042141631989867576,0.004200166366884743,0.004197362404101844,0.006606064825342215,0.006394678104651056,0.006277644954448103,0.0062788324488890915,0.006286107038444171,0.006225853860935491,0.006138789665240318,0.006092831699661732,0.006078351600422756,0.0061328323868769215,0.00877376718223154,0.008276005794842719,0.008529686607651311,0.008758490071099872,0.008839545154320085,0.008692320020539282,0.008821920069275211,0.008748948533035919,0.008778340895709886,0.00881083116510012
Fi_2,0.022880949441938123,0.02246584953516221,0.022049515765920635,0.02183339730788305,0.0221159565676805,0.022221389275727768,0.022324819198528516,0.022264514400765947,0.022393782719516815,0.02242407335763888,0.012986166970614636,0.01318060942614243,0.013466533421457705,0.013443125697698477,0.013562055215564198,0.01353538945879155,0.013538862396661409,0.013608864085085132,0.013602634353256211,0.013584228399654633,0.002698463585394272,0.0028850460477959057,0.002871583394723684,0.002777394651252823,0.0027124207539503276,0.0027156343247963736,0.0026740844070558523,0.002675018325010655,0.0026975957865977424,0.0026984198052577117,0.00012933575818058787,0.0,3.562010513685096e-05,4.4327983189724924e-05,4.53542037670736e-05,5.323944043965516e-05,5.379387040394609e-05,5.372911452398725e-05,5.612727972270095e-05,5.795723294124294e-05,0.004921044180269634,0.0053075846491304835,0.005631652116401932,0.005475854302587006,0.005586957130916887,0.005594234910411874,0.005576586536284459,0.0055307280299823035,0.005574094016597787,0.005595689465887433,0.0044778096172542105,0.004448192845952018,0.004243253039365132,0.004180148932234371,0.004243976880885814,0.004239080048128901,0.004273860587764151,0.004267269253001255,0.004251813697378912,0.0042407170491304946,0.006179776554554409,0.0059386574090938195,0.005821771304638805,0.005824280725053805,0.005831982040379883,0.005757491116606922,0.005679353195841079,0.005635208007144123,0.005625321067340751,0.005672279480601236,0.008621810631420413,0.008149377619640553,0.008419630157296654,0.008637063816241854,0.00870634961871311,0.008554273867119171,0.008678942945275877,0.008609731175251968,0.00863210840875182,0.008665277464838767
Fi_3,0.02274654160916296,0.02234223003207917,0.021907702618391388,0.021693210874183237,0.02198115626260068,0.022090468631109868,0.022193215307669333,0.022136470468914753,0.022266589048825454,0.022297153721623865,0.012724197167396523,0.012933192069012903,0.01321108001912821,0.013188286866228475,0.013301510228265062,0.01327662582462431,0.013278800145347186,0.013349895076222196,0.01334032972388189,0.013328282482205037,0.002768080456760861,0.0029672433378644643,0.002941768820654991,0.002851297724426733,0.002785729933166986,0.002789753326327968,0.002746545335337352,0.0027439860859013515,0.0027662904250150906,0.002767203063778591,0.0001517433737324017,3.562010513685096e-05,0.0,3.2634664349412376e-05,3.255025173304932e-05,3.482991898439431e-05,3.7520643275669406e-05,3.752800303786271e-05,3.825363062947957e-05,4.174198635384163e-05,0.004863061420492266,0.00526482572814114,0.005568953257122342,0.005423179601455305,0.005542627639034343,0.005548182896614334,0.00553185870280593,0.0054835315716613275,0.0055217178162810885,0.005544599137287614,0.004594895674891615,0.004583547241090569,0.004372166448557318,0.0043132766853269024,0.004372031036397104,0.004365003448048096,0.004398599107260802,0.004388717274844623,0.0043771297537770985,0.004364905519249456,0.006079035445035303,0.005849008581151372,0.005733634771349788,0.005726640630061579,0.0057330040850190386,0.005658587000894616,0.00557777367664689,0.0055398308110443314,0.005532159987606015,0.005578898743511598,0.008637579087253952,0.008152347244045004,0.008431845209070409,0.00865343070237661,0.00871997695737297,0.00856791377737566,0.008690172589173619,0.008614882590840464,0.008635913140530138,0.008668332068027912
Fi_4,0.023108563641550964,0.0227067486897385,0.0222670402575148,0.022044507954315375,0.022331176254528705,0.02243923887333893,0.022536633353651907,0.02247830927853345,0.02260485867511149,0.02263474312494245,0.013193761038793106,0.013403575533801873,0.013674025671938522,0.013654417708512893,0.013774468360230642,0.013747338951825045,0.01374812762885642,0.013820362558270356,0.013809278820977402,0.013793927371547976,0.0028935430990651464,0.0030940244029330176,0.0030668755079886283,0.002970337577749255,0.002902031636320534,0.0029078715665523227,0.002860762841211063,0.002855851883269818,0.002881144478407693,0.0028833544840313812,0.00014134635257070062,4.4327983189724924e-05,3.2634664349412376e-05,0.0,1.3255226590438357e-05,1.8441789847180528e-05,2.116298827366068e-05,2.3490188468253574e-05,2.368624344520464e-05,2.9436740267485685e-05,0.005057002635985617,0.0054654276023648,0.005765151176442784,0.0056218673021177345,0.005739590821775446,0.005742060845264426,0.005720976761922751,0.005677090258398715,0.005715171224662556,0.005738462276264681,0.004550955832075421,0.004531150324172267,0.004313900474700923,0.004250667742930212,0.004316537584721284,0.0043161279462981764,0.004352550295177555,0.004346952712229705,0.00433234834572584,0.004321044356130233,0.006291902486665911,0.006061945691661021,0.005924516820322037,0.005915480046859628,0.005921765472502816,0.005842135639159033,0.005759155180189071,0.005719793829092884,0.005708721695763581,0.005756730852491344,0.008515758890484454,0.008036579134971853,0.00832586682724257,0.008543812482862224,0.008613718577594647,0.008463730415246876,0.008588343890927438,0.008513431560105544,0.008534275270884732,0.008565247566152758
Fi_5,0.022953236457461834,0.022550698969591276,0.0221099818868624,0.02189457810978797,0.02217602210828059,0.02228445805437101,0.022382322274758275,0.02232381689580647,0.022448045334233717,0.02247926289518258,0.013157265309686987,0.013360720275779454,0.01363466288122459,0.01360973557034387,0.013724509794879144,0.01369866753052013,0.013700928127438207,0.013776776885018719,0.013768002948455715,0.01375314172538982,0.0028562951725475284,0.00306034962822835,0.0030340084578360455,0.0029361580944116954,0.0028672787225648647,0.002876417020520265,0.002833962770772022,0.0028280962579204146,0.002850151487987871,0.0028498340021962045,0.0001357863875640933,4.53542037670736e-05,3.255025173304932e-05,1.3255226590438357e-05,0.0,8.366182128877163e-06,1.062642929068868e-05,1.3954845022919267e-05,1.6994423270157107e-05,2.1806718919216314e-05,0.005077621775171459,0.005488498495311588,0.0057885961311565145,0.005651239785348379,0.0057642206621023855,0.005768601828644653,0.005747151041554672,0.005703386102741417,0.005742506399641283,0.005762072956610392,0.004570258850982507,0.004543476333157212,0.004326336913629019,0.004264351851321359,0.004325201246532004,0.0043266115812639035,0.004361848695681845,0.004356972212156805,0.004342247984975052,0.004330804677747547,0.006228526253674115,0.006004220796519914,0.005866378596688878,0.005859142181214826,0.005868630368813417,0.005792051578594106,0.00570950392553049,0.005668287887553363,0.0056585834711019075,0.005706247912730151,0.008561494903790441,0.008077774308848703,0.008361984193437488,0.008577394280211939,0.008644299841312895,0.008496271811249194,0.008618163861465194,0.008543762773994601,0.00856397765197087,0.008596508626660112
Fi_6,0.022870707297198686,0.022474534160106842,0.022028458382945454,0.02180923856686274,0.022094718754615644,0.022201129972311287,0.02229784821383826,0.02224022985335923,0.022365832221303058,0.022397548358618465,0.013055192624917588,0.013250745695298837,0.013522429731239648,0.013498539994301497,0.013614572465956704,0.01358691864192153,0.013588821462134254,0.013662670753566617,0.013652615399689653,0.013637658619934667,0.002786269338441197,0.0029908148941555418,0.0029640740281120627,0.00286805660075293,0.0028020270356012168,0.0028105488366888722,0.002767538371667766,0.0027600102407665363,0.0027819876537188487,0.0027813163881754647,0.00015358558137802447,5.323944043965516e-05,3.482991898439431e-05,1.8441789847180528e-05,8.366182128877163e-06,0.0,6.868985850714306e-06,1.0604492581122862e-05,1.424929950269341e-05,1.7765506384894317e-05,0.005025160132726388,0.0054328951076460935,0.005732640303625764,0.005594831468029419,0.005711270227739693,0.0057142832405280095,0.0056903862493843296,0.005644586931770586,0.005682433626369134,0.005701516632722437,0.004510257064258618,0.004478959607221829,0.004270044321373374,0.004205956061102387,0.004266778252220506,0.004267610552788587,0.004305249259215686,0.0043001572612193775,0.0042857574729590255,0.004274691205125452,0.006134891721431965,0.0059182481272869,0.005775815899451229,0.005764807847390387,0.005774369785531731,0.005698174144275038,0.005614931021103952,0.005575316158693841,0.005567561059974785,0.005614509808786134,0.00851905741487306,0.008032447555474598,0.008314129094461789,0.00852732739505414,0.008592637231907339,0.008446228374595455,0.008566434924785534,0.00848959367412292,0.00851020146498826,0.008543783060248406
Fi_7,0.02302763570509759,0.022626044786266446,0.022178551747340153,0.021954631954601803,0.022239139030096694,0.022343495869094704,0.02244315460986914,0.022385221276778215,0.02250912744240307,0.022541003514102098,0.013080051425592135,0.013279651178852919,0.013554523431671031,0.01352641115954083,0.01364199411547215,0.01361282096027006,0.013614019672796901,0.013689420009665542,0.013678963008527681,0.013664126110314607,0.002792978380933401,0.00299083131880366,0.002962662753774813,0.0028644208561873037,0.002795848183168054,0.0028048840571735806,0.0027600394140395823,0.00275275126448143,0.00277474014220268,0.002772727463123147,0.00014451001038977992,5.379387040394609e-05,3.7520643275669406e-05,2.116298827366068e-05,1.062642929068868e-05,6.868985850714306e-06,0.0,3.883911319907244e-06,8.089766965815303e-06,1.3195640118312013e-05,0.005058853676587603,0.005462213962588342,0.005758888329654604,0.005624074150565352,0.005741701741972946,0.005744704429881668,0.005720586965922023,0.005674290344070553,0.005711959454366249,0.005730917040453698,0.004503353630352146,0.004474131238532544,0.004261001117781231,0.004195939261028552,0.004257186745745635,0.004259688432921842,0.00429581483710415,0.004288752615434116,0.004276304099302996,0.004264204639834374,0.006171788945372868,0.0059574747500565845,0.005816945089297504,0.005804149524148334,0.005811815581660596,0.005736796884539263,0.005652215821468456,0.005612017413684382,0.005602932154941363,0.005651350575870842,0.008500392467076009,0.00801776748439567,0.00830165557490178,0.0085144884253734,0.008581803833167081,0.008432730292337475,0.008552085576491255,0.008475252942338037,0.008495125899150798,0.008528305108796517
Fi_8,0.023108934590671835,0.022708421173459836,0.022261770047905735,0.022037391762485106,0.02232309184502471,0.02242976028690989,0.02253067263133646,0.02247230941684765,0.02259821015978532,0.02262944891260377,0.01311003100454074,0.013313589699690324,0.013592102621871535,0.01356371816505625,0.0136805196404648,0.013651846847775675,0.013654747382423291,0.013729777665113095,0.013718997992723973,0.013704329954560598,0.0028162757187170638,0.0030094395473887967,0.002980238722664982,0.002884581635032627,0.002816558130135073,0.002825158848458709,0.002780139815511979,0.002772179658326762,0.0027941079963112085,0.0027920067745185093,0.00014057181216351855,5.372911452398725e-05,3.752800303786271e-05,2.3490188468253574e-05,1.3954845022919267e-05,1.0604492581122862e-05,3.883911319907244e-06,0.0,3.5336484997103754e-06,7.5417202708836665e-06,0.0051043081653492015,0.005512189650850884,0.00581582024484722,0.0056796040193150595,0.005799799487284373,0.00580363735110702,0.005778276989880947,0.0057317725938922925,0.005770457704360733,0.005790427755236681,0.004495706141142597,0.00446736656121848,0.0042536169627998294,0.004188296497988337,0.004248206817454391,0.004248744550709312,0.0042848652295915425,0.004277732107794623,0.0042661458820299316,0.004255017292187218,0.006207540659987483,0.005988977093243998,0.005845929805469574,0.005837663982151032,0.005846297583428625,0.005769086076228249,0.005685369859374614,0.005646213506036282,0.005637370585756651,0.005686126575030551,0.008498999866138852,0.008006835105916328,0.008298014812104484,0.00851182868843093,0.008580340909685614,0.00843106661893876,0.008550716260923397,0.008472902679725405,0.008492463290915103,0.008525843225099066
Fi_9,0.02308757349052802,0.02268469323184722,0.02223726378727183,0.022010534264780383,0.022297326529768107,0.022403703981592044,0.02250518144344927,0.02244879121733351,0.022576351522919112,0.022607271609557025,0.013031604040768672,0.0132307859270021,0.013508298904705616,0.013481722370684106,0.013597688471131679,0.013569022545581361,0.01357163439899511,0.013645921294254532,0.013635486006166007,0.01362036456608148,0.002789452066503527,0.002981023725803969,0.0029512946856397404,0.0028584810834416845,0.002790510665487878,0.002799174553687912,0.0027543356672781903,0.0027463913347651643,0.002768239978883816,0.0027670089950150674,0.00014344162239268615,5.612727972270095e-05,3.825363062947957e-05,2.368624344520464e-05,1.6994423270157107e-05,1.424929950269341e-05,8.089766965815303e-06,3.5336484997103754e-06,0.0,4.6145229905253665e-06,0.0050807955248206565,0.005485920771441267,0.005788121021092803,0.005653176111815804,0.005773499608119055,0.005779300653799323,0.005752368247990632,0.005705825554828235,0.005744487789636373,0.005765782217760353,0.004512331401130137,0.004482676941397607,0.004266620455291424,0.004200738803939722,0.004263006471482287,0.004262723630423973,0.004299286573213385,0.0042915769551826865,0.004280600456345264,0.004270591449077098,0.006168149406748749,0.0059514262351666415,0.00580670550184213,0.005797687939960304,0.005806785952803621,0.005728538057090069,0.005644221863053926,0.005604276973721659,0.005595676982826684,0.00564459991833785,0.00854907882241546,0.008052907160365726,0.008344454267654964,0.008558141318802339,0.008626170506608615,0.008476398831924727,0.008595817419345538,0.008518006769145575,0.008537606675212243,0.008569970572291797
Fi_10,0.022927688110968278,0.022525415068908865,0.02207809412654977,0.021854452869459917,0.022136209186494414,0.022242732542656584,0.022342422351761836,0.02228635890061865,0.022413600926501187,0.022443620877186897,0.012994882164586028,0.013195991042524826,0.013470976054334307,0.013446275419973543,0.013567013433753522,0.013539337986412967,0.013545376204026547,0.013620424102180015,0.013609898851595335,0.013593946449364284,0.0027561157735077405,0.0029463671282359016,0.0029175989008757394,0.00282599776502608,0.002757566131097071,0.0027663129120893866,0.0027207300824980936,0.0027123474035413713,0.0027338607059632434,0.0027324370436754694,0.0001427060180316166,5.795723294124294e-05,4.174198635384163e-05,2.9436740267485685e-05,2.1806718919216314e-05,1.7765506384894317e-05,1.3195640118312013e-05,7.5417202708836665e-06,4.6145229905253665e-06,0.0,0.0050872525217058925,0.005482758590040765,0.00578895347750248,0.005652963490594352,0.005771249292615258,0.005777134177215419,0.00574967873369208,0.005703630943665058,0.005742877689754124,0.005763452266373649,0.004493835192308264,0.004468745263881194,0.004252261001228918,0.004184618575467505,0.0042437466909706735,0.004242577302363559,0.004279098441610077,0.004272200166675554,0.004259824440985349,0.0042499839085018065,0.006137013623792566,0.0059198031833689446,0.005773457921283665,0.00576594427584653,0.005778103676903153,0.0056991990351114115,0.005615768745278426,0.005575372644944721,0.005566542239770156,0.0056168285952284455,0.008596462376370618,0.00809330548919101,0.008383832320030588,0.008600120040654427,0.008667664117041268,0.008514363521954092,0.008630937043713836,0.008553194245616801,0.008571304126776326,0.008603266760338384
Fr_1,0.02112840950244331,0.020765805089951277,0.020406502111000223,0.02035690012524289,0.020611282344514738,0.020569554381007445,0.02064771625238867,0.020630923406842715,0.020720677777922636,0.02075975845647581,0.007012377576223293,0.0070951977732224,0.007243916098760481,0.0072357074654175145,0.007235838150403807,0.007268277847948248,0.007331327459652112,0.007377402729437092,0.00734536194938017,0.007332819264138198,0.006130052213825418,0.006386867369852573,0.006495281107276853,0.006357295458058,0.006305839521026249,0.00621150280198716,0.006137364086489766,0.006125453011605303,0.006187654162193947,0.006199998933138607,0.0052180787661185845,0.004921044180269634,0.004863061420492266,0.005057002635985617,0.005077621775171459,0.005025160132726388,0.005058853676587603,0.0051043081653492015,0.0050807955248206565,0.0050872525217058925,0.0,0.0001480498211769812,0.00024067599214654443,0.0002337042349361107,0.00026396436674611004,0.00026743310330567237,0.00027156256160207386,0.00027413512075922744,0.0002716766872189892,0.00028632257695103484,0.007124200984686295,0.007149134219089682,0.007046670074565066,0.007066031255700456,0.007156376884229799,0.007110458872491015,0.007154598433684096,0.007095620241238535,0.007098441884060518,0.00706968499612993,0.0037482371691151834,0.003776656348792499,0.0036657418433270654,0.003731675612400777,0.0037083564100974043,0.003685144810257018,0.0036583832189902785,0.0037023275281361486,0.0036890095253857506,0.0037244452689784054,0.012250062312054723,0.011676935310598414,0.011626765879616913,0.011877956406916197,0.011950364189389232,0.011732728607638344,0.011728034596024815,0.011736076335581602,0.011778804338685687,0.011782785239860726
Fr_2,0.020507573439913808,0.020158340236322018,0.019804169289695125,0.019760034587037283,0.019991933900338578,0.01993766071865813,0.020012636552682074,0.019990434473410354,0.02007990559925766,0.020108847280422087,0.006624812606569899,0.006703086771554819,0.006839900224639699,0.006848338502416449,0.006858731701257678,0.006893891648744396,0.0069706041052152775,0.007006170399235227,0.006973749878122107,0.006961826210958366,0.0062879816527387136,0.006490653565228666,0.006620748511483023,0.00646822340000819,0.006414532166431427,0.006310461172909648,0.006239760466518222,0.006229120462306783,0.006292340512542069,0.006300016727414669,0.005656710693880082,0.0053075846491304835,0.00526482572814114,0.0054654276023648,0.005488498495311588,0.0054328951076460935,0.005462213962588342,0.005512189650850884,0.005485920771441267,0.005482758590040765,0.0001480498211769812,0.0,6.63681948841519e-05,8.04443802130713e-05,9.583816377482912e-05,0.00010513410804910005,0.00011369078924824332,0.00011715288135181189,0.00011994020192932048,0.0001305133504041348,0.007390506691090964,0.007435782333676741,0.007306028483044661,0.0073264537493055865,0.007429156524325933,0.007376596532683324,0.0074125353248478115,0.00735561699716032,0.007355599089342701,0.007326804068967933,0.003815493763959089,0.0038541467166178347,0.0037467178922661317,0.0038262447416458015,0.0038093022962843795,0.0037788213240660196,0.003757217619698867,0.0038043501017117134,0.0038010440157171844,0.003834295938086633,0.012762182167790254,0.01215252050586188,0.012084594090902257,0.012329204993134502,0.012395216709740253,0.012160207749188816,0.012132873889274358,0.012137589888685374,0.012179468237162615,0.012178950911094118
Fr_3,0.02096444811306819,0.020613533449634402,0.02023454257531388,0.020186691648118586,0.02041895169911705,0.0203554418449699,0.02042388293100149,0.0204034472932943,0.02049045193702731,0.020519294550047307,0.0067897735418438725,0.006874987490952476,0.007011919560971134,0.007023747448909585,0.007028454262099879,0.007069552919041998,0.007152788402687118,0.0071947341899622095,0.00715781353990875,0.007148116943288221,0.006604314969807753,0.006782032663911472,0.006918644186342266,0.006756846762420407,0.006693582688149022,0.006584998551523216,0.0065088833253810156,0.00649413956207367,0.006557517239836226,0.0065672601149804576,0.00598400810300432,0.005631652116401932,0.005568953257122342,0.005765151176442784,0.0057885961311565145,0.005732640303625764,0.005758888329654604,0.00581582024484722,0.005788121021092803,0.00578895347750248,0.00024067599214654443,6.63681948841519e-05,0.0,3.5096045782884825e-05,4.280071616962489e-05,5.091530006984505e-05,6.183493866132261e-05,6.531212871389725e-05,6.42134761501407e-05,7.032525377855316e-05,0.007516397710701145,0.007554483505967562,0.0074204323088970445,0.007441391894484572,0.007552259434886519,0.0075078322591445425,0.007536817463434892,0.007472798537122051,0.007466067060998726,0.007429104208092204,0.0041429455305786855,0.004166253625950463,0.004048685362966613,0.004125437256425014,0.00410449053122129,0.004071533293542515,0.004044486365306051,0.004100550762397642,0.004101674045661143,0.004133339628099468,0.012834470504666486,0.012234479057443418,0.012148492146874516,0.012395733639903596,0.01246229619517054,0.01222741103046773,0.012201495184573967,0.012208074336005053,0.012254719843195771,0.012248561976882288
Fr_4,0.02093753301339485,0.020567433136527473,0.020206265911435272,0.020153494749695612,0.020387721317978676,0.020322953178426494,0.020394600624671255,0.020374035104159964,0.020461653983357753,0.020487274292815445,0.00666106738084512,0.006744487611938561,0.006885894892107055,0.006900830869905821,0.0069094862032593185,0.006952559982702701,0.007023691168204486,0.007066986310740901,0.007033548896976022,0.007022884026983425,0.006436217690734767,0.0066136828993897685,0.006743399550553114,0.006583186636884365,0.006525136724513436,0.006419472962251719,0.006347181174547731,0.00633489503987719,0.006400949642573175,0.006409149457173349,0.005855293883724803,0.005475854302587006,0.005423179601455305,0.0056218673021177345,0.005651239785348379,0.005594831468029419,0.005624074150565352,0.0056796040193150595,0.005653176111815804,0.005652963490594352,0.0002337042349361107,8.04443802130713e-05,3.5096045782884825e-05,0.0,2.2414166483675745e-05,3.3210635016715734e-05,4.169538773216381e-05,4.2370796331358835e-05,4.4812059773607075e-05,5.354625514470072e-05,0.007523095660389013,0.007564120889906982,0.007426613516547333,0.0074467018960502574,0.007551242174511459,0.007510213278181466,0.0075419579352239575,0.007476592300251677,0.007468018568507108,0.007430482129239264,0.0040011611835803155,0.00399199855936196,0.0038965050201214546,0.0039847270565798645,0.0039609216914426,0.003926173820022695,0.0038999696270422555,0.003950582482410521,0.003949534719174957,0.003979692607768676,0.012751277592240613,0.012161939233273604,0.012093399167680721,0.012332830623200189,0.012401020757788362,0.012163899920704244,0.01214477301495738,0.012156189097499815,0.012202846894728529,0.012198049956018444
Fr_5,0.020894531631827154,0.020524228806064096,0.020172787442060712,0.02012687275975921,0.020356687084477392,0.020291434561293897,0.020362436329430716,0.02034700849009039,0.020434097492888575,0.020459273436189175,0.006794783160278307,0.00688408718622544,0.007024905872282724,0.007033443372639926,0.007039403374871916,0.007082706324297345,0.007155439191062296,0.007197538638910008,0.007162282378229659,0.007149823914550848,0.006541212609917789,0.006709646536284385,0.006838638978817494,0.006674025010078339,0.00661711203799502,0.0065111409326795155,0.006438900329446425,0.00642704329802039,0.006493468178786127,0.006501438793222046,0.00596379936424327,0.005586957130916887,0.005542627639034343,0.005739590821775446,0.0057642206621023855,0.005711270227739693,0.005741701741972946,0.005799799487284373,0.005773499608119055,0.005771249292615258,0.00026396436674611004,9.583816377482912e-05,4.280071616962489e-05,2.2414166483675745e-05,0.0,1.2538376955404558e-05,2.106111562830794e-05,2.5223347488224e-05,2.8663353985921433e-05,3.5416049889843465e-05,0.007547108708744231,0.007587503370709428,0.0074507469154547175,0.007470698996117838,0.007574899782610448,0.007532782560295616,0.007565526793498756,0.0075040900306866205,0.007491871960029283,0.007451662337977263,0.004095972076480067,0.004093869074222585,0.004000982051187204,0.004088779393213043,0.00406800481182904,0.0040396952474830265,0.004012448841356804,0.004062629491535661,0.004060769129883393,0.004091968543645887,0.01289648405379585,0.01229489849199581,0.012224841821897613,0.012464318679238336,0.012533353127088705,0.01229595980536292,0.01227248716745509,0.01228703492874596,0.012335777567392361,0.012329698327973215
Fr_6,0.02091914528596979,0.0205506708811307,0.02020282175203881,0.02015174454414807,0.020384200044280605,0.0203131469094514,0.020384751676209185,0.020369902559665927,0.02045574004337469,0.02048236506235474,0.00689358715320473,0.006973490711852432,0.0071151298281568135,0.007118310672878159,0.007127812703091676,0.007167857282972163,0.00724148667749704,0.007282730054357169,0.007244780284207384,0.007232669134386419,0.006565630354892314,0.0067276369427456875,0.006855378734769228,0.006689990987826751,0.00663334878494967,0.006526867149069924,0.006453950740109788,0.006442278027204547,0.006506153298070975,0.006515990484585613,0.005977702062016366,0.005594234910411874,0.005548182896614334,0.005742060845264426,0.005768601828644653,0.0057142832405280095,0.005744704429881668,0.00580363735110702,0.005779300653799323,0.005777134177215419,0.00026743310330567237,0.00010513410804910005,5.091530006984505e-05,3.3210635016715734e-05,1.2538376955404558e-05,0.0,8.644308474982312e-06,1.2654363162124941e-05,1.4822007233206948e-05,2.0624326747749054e-05,0.007477647490057734,0.0075213064168856945,0.007393585872849961,0.007407978391563737,0.0075097076860064105,0.007468144039594312,0.007502722629805402,0.007437341061245228,0.007424850898526474,0.007384959170735514,0.004178055468215406,0.0041745794058155586,0.004067864292836827,0.004154887391574747,0.004135637772893795,0.004107929005182026,0.004081460344670984,0.004132902613463549,0.004131771405868241,0.004162865292392208,0.01285455180309301,0.012264877516872635,0.012197578436633863,0.01243789271625218,0.012502477067890332,0.012267226704186354,0.012242660506990136,0.012257658811729131,0.01230877958697637,0.012302943167359026
